BG_ID	Date	Station	Total Phyto Reads	Actinocyclus	Actinoptychus	Adriamonas	Alexandrium	Amoebophrya_sp_Dinophysis	Amoebophrya_sp_Gymnodinium	Amoebophrya_sp_Karlodinium	Amoebophrya_sp_Prorocentrum	Amoebophrya_sp_Scrippsiella	Apedinella	Aplanochytrium	Archaeplastida	Asteromphalus	Aulacoseira	Aureococcus	Bacillariophyceae	Bathycoccus	Bicosoeca	Bicosoecida	Biddulphia	Bolidomonas	Brockmanniella	Cerataulina	Chaetoceros	Charophyta	Chlamydomonadales	Chlamydomonas	Chlorophyceae	Chlorophyta	Chloroplastida	Chromulinales	Chroomonas	Chrysocampanula	Chrysochromulina	Chrysophyceae	Coccolithales	Cocconeis	Coscinodiscus	Crustomastix	Cryptomonadales	Cryptomonas	Cryptophyceae	Cyclotella	Cylindrotheca	Cymbomonas	Desmodesmus	Dinoflagellata	Dinophysis	Ditylum	Duboscquella	Eucampia	Euduboscquella	eukaryote_marine_clone	Eunotogramma	Gonyaulacales	Gonyaulax	Guinardia	Gymnodinium_clade	Gyrodinium	Hafniomonas	Helicotheca	Hemiarma	Hemiselmis	Heterocapsa	Heterosigma	Isochrysidales	Karlodinium	Katablepharis	Lauderia	Lepidodinium	Leptocylindrus	Mallomonas	Mamiella	Mantoniella	Mediophyceae	Melosira	Micromonas	Monomastix	Mychonastes	Nannochloropsis	Navicula	Neoceratium	Nephroselmis	Nerada	Nitzschia	Noctiluca	Ochrophyta	Odontella	Ostreococcus	Oxyrrhis	Paramonas	Paraphysomonas	Pavlova	Pedinellales	Pedinomonas	Peridiniopsis	Phaeocystis	Plagioselmis	Pleurosigma	Protoperidinium	Prymnesiales	Prymnesiophyceae	Prymnesium	Pseudoisochrysis	Pseudonitzschia	Pseudopedinella	Pteridomonas	Pterosperma	Pyramimonas	Rhizosolenia	Rhodomonas	Skeletonema	Spermatozopsis	Spumella	Stramenopiles	Suessiaceae	Syndiniales	Synedra	Synura	Teleaulax	Telonema	Tetraselmis	Thalassiosira	Thoracosphaeraceae	Thraustochytriaceae	Thraustochytrium	Trebouxiophyceae	Triparma	Ulnaria	Ulvophyceae	Vorticellides	Zygnematophyceae	Stoeckeria	Peridiniales	Akashiwo	eukaryote_clone	Picochlorum	Minidiscus	Fragilariopsis	Scrippsiella	Prorocentrum	Amoebophyra	Amoebophyra_sp_Cochlodinium	Stephanodiscus	Thraustochytriidae	Entomoneis	Pedinophyceae	Symbodinium	Geminigera	prasinophyte	Paragymnodinium	Pediastrum	Gymnodinium	Discostella	Amoebophrya
SB447	8/1/2019	34	6454	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	48	0	106	0	0	0	0	0	180	445	0	0	0	277	0	0	0	0	14	0	0	0	0	3	1220	2	0	0	3	0	0	91	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	265	0	0	0	0	24	0	0	0	0	15	0	0	0	0	0	0	3	59	0	0	0	0	0	104	0	516	0	0	0	0	46	0	0	0	0	0	0	0	0	32	0	7	0	0	0	0	0	5	0	0	0	95	522	98	0	0	917	0	0	583	0	25	14	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197
SB448	8/1/2019	27	11764	0	0	0	0	0	11	3	7	3	0	0	0	0	0	0	2	81	4	0	0	16	0	0	42	68	0	0	0	257	3	0	0	0	101	0	0	0	0	0	1646	0	0	0	4	0	0	796	0	0	0	0	0	339	0	0	0	0	45	22	0	0	0	358	0	0	0	8	734	0	0	0	0	0	0	4	0	383	0	0	0	2	0	0	0	0	0	87	0	1709	0	0	10	0	4	0	0	0	0	0	0	4	0	13	0	0	0	0	0	2	0	159	63	0	0	6	427	476	0	0	2981	30	0	335	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503
SB449	8/1/2019	18	10841	0	0	0	0	0	50	53	80	159	0	0	0	0	0	0	0	81	21	0	0	2	0	2	57	38	0	0	0	142	5	0	0	0	30	0	0	0	0	0	335	0	0	215	0	25	0	3270	0	8	0	0	3	540	0	0	0	0	207	246	0	0	0	113	932	13	0	250	358	0	0	0	0	15	0	0	0	243	0	0	0	0	495	0	0	0	29	86	0	717	0	0	43	0	0	0	0	22	0	0	11	0	0	13	0	0	0	0	3	34	0	33	445	0	0	65	0	0	0	0	1052	95	0	2	0	14	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105
SB450	8/1/2019	13	9993	0	0	0	0	0	2	31	100	421	4	0	0	0	0	0	4	27	4	0	0	10	0	16	37	160	0	0	3	129	17	0	0	0	20	0	0	0	0	4	613	0	0	1044	0	0	0	1449	0	0	0	0	0	458	0	0	0	0	27	282	0	0	0	161	16	6	0	11	464	0	0	0	0	54	0	0	0	489	0	0	0	0	8	0	0	0	0	126	0	1180	0	0	45	0	10	0	0	0	0	0	0	9	0	13	0	0	0	2	0	5	0	25	0	0	0	26	50	44	0	0	1388	94	0	658	0	14	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195
SB451	8/1/2019	6	10357	0	0	0	0	0	0	12	0	37	6	0	0	0	0	0	16	2	0	0	0	16	0	13	1055	360	0	0	190	42	6	0	0	0	6	0	0	0	0	0	2126	0	0	494	0	0	0	2285	0	0	0	0	0	151	0	0	0	0	0	1134	0	0	0	119	0	0	0	5	81	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	2	0	29	0	55	0	0	2	0	17	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	182	22	4	0	0	910	0	0	0	350	0	4	57	61	155	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247
SB452	8/1/2019	657	6216	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	235	0	18	0	0	0	510	7	0	142	1555	0	0	0	0	9	3	0	3	0	14	1096	530	0	16	0	0	0	15	0	0	0	0	0	103	0	0	0	0	3	4	70	0	0	56	0	0	0	3	0	0	0	0	7	0	0	430	0	2	21	0	0	12	0	2	40	0	0	186	0	3	0	0	3	0	0	59	9	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	163	18	0	31	5	0	0	5	26	0	45	456	0	2	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SB453	8/22/2019	36	6631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	293	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	1341	0	0	0	0	0	50	0	0	0	0	0	9	0	0	0	485	0	0	0	3	83	0	0	0	0	45	0	0	0	38	0	0	0	0	0	0	0	0	0	163	0	637	0	0	0	0	13	0	0	0	0	0	0	0	0	234	0	0	0	0	0	2	0	52	0	0	0	0	40	0	0	0	2195	54	122	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB454	8/22/2019	27	5416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	203	0	0	0	133	0	0	0	0	0	0	0	0	0	0	687	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	119	0	0	0	5	104	0	0	0	0	0	0	0	0	792	0	0	3	0	0	0	0	0	0	4	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	559	0	0	0	869	0	2	98	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609
SB455	8/22/2019	18	992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	215	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB456	9/18/2019	34	5385	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	2	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	2	0	0	103	193	0	0	0	0	0	0	0	0	221	2	0	0	0	0	0	0	0	0	0	0	1697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB457	9/18/2019	27	12717	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	329	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	8560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	13	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442
SB458	9/18/2019	18	16473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	1733	0	0	0	1102	1388	0	0	9976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB458R	9/18/2019	18	26400	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	0	0	0	577	0	0	0	0	0	101	0	0	0	0	304	4889	0	0	0	111	60	0	0	16808	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	243	0	0	0	0	0	0	0	2	0	0	305	0	0	0	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB459	9/18/2019	13	8276	0	0	0	0	0	1078	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2053	0	0	0	2	0	0	0	0	0	0	0	0	0	0	258	0	0	506	0	0	0	178	0	0	0	0	0	0	0	0	457	0	28	247	0	0	0	139	0	0	0	1882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB460	9/18/2019	6	5625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	125	0	0	1801	120	0	0	0	0	0	0	0	0	0	0	1650	0	0	825	0	0	0	220	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	102	0	0	0	5	0	0	0	0	0	0	0	8	0	0	0	30	0	0	0	0	0	0	0	17	0	12	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	27	0	0	1	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB461	9/18/2019	657	4311	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	396	134	10	54	1040	0	0	0	0	7	29	0	0	0	2	469	641	0	41	0	0	0	23	0	0	0	0	0	181	0	0	0	0	2	2	0	0	0	55	0	0	0	2	0	0	0	0	54	0	0	70	0	0	45	0	0	0	0	0	7	30	0	246	0	0	0	0	43	0	0	15	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	32	7	0	0	0	0	6	0	13	0	0	164	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB462	10/23/2019	36	13795	0	0	0	0	0	0	14	50	0	9	4	0	0	0	0	0	66	0	0	0	28	0	0	0	16	0	0	0	70	5	0	0	0	140	0	0	0	0	2	1220	0	0	4	0	0	0	211	0	0	0	0	265	407	0	0	0	0	7	8	0	0	0	217	0	2	0	3107	283	0	0	0	0	292	0	31	0	538	0	0	2	2	0	0	0	0	0	38	0	3951	86	0	55	0	13	0	0	0	0	0	0	12	0	24	0	0	0	0	0	88	0	21	2	0	0	60	5	0	0	0	1806	514	8	28	0	4	0	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
SB463	10/23/2019	27	20829	7	0	0	0	0	0	188	123	0	6	51	0	0	0	0	10	387	0	0	0	27	0	0	81	82	0	0	0	407	0	0	0	0	102	0	0	0	48	0	759	0	0	0	6	0	0	2274	0	6	0	0	0	474	0	0	0	0	1188	404	0	0	0	245	384	76	0	7963	426	0	0	0	0	29	0	24	0	262	0	0	0	5	0	0	0	0	67	33	0	131	0	0	3	0	0	0	0	0	0	0	0	66	0	57	0	0	0	0	0	870	0	200	382	0	0	168	0	0	0	0	1954	119	20	97	3	2	0	537	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
SB464	10/23/2019	18	14689	0	0	0	12	0	0	123	163	0	0	86	0	0	0	0	13	0	0	0	0	0	0	0	7	8	0	0	0	3	0	0	0	0	51	0	0	0	93	0	290	0	0	183	0	0	0	3766	0	0	8	0	108	107	0	0	0	0	753	1599	0	0	0	30	400	9	0	4617	115	0	0	0	0	93	0	0	0	10	0	0	0	56	583	0	0	0	31	29	0	247	0	0	0	0	0	0	0	0	0	0	15	0	0	16	0	16	9	0	0	17	0	34	61	0	0	17	0	0	0	0	414	188	0	95	0	0	0	28	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158
SB465	10/23/2019	13	18201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	0	0	118	0	0	0	1934	0	0	0	0	0	138	0	0	0	0	252	482	0	0	0	134	0	0	0	12282	46	0	0	0	0	85	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	260	0	0	113	0	0	0	0	1005	127	0	0	0	0	0	192	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB466	10/23/2019	6	11325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	2	0	0	0	16	0	44	0	246	0	0	153	115	2	0	0	0	8	0	0	0	0	0	1004	0	0	526	0	0	0	1050	0	0	0	0	4	38	0	0	0	0	206	10	0	0	0	215	0	0	0	55	282	0	0	0	0	86	0	0	0	46	0	12	0	0	34	0	0	1	0	68	0	2843	0	0	25	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	9	9	2	0	3	820	19	0	0	982	78	3	180	5	6	3	179	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1840
SB467	10/23/2019	657	11074	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	20	0	0	530	0	12	0	0	0	770	6	14	160	57	9	0	0	0	75	5	0	0	0	22	3139	1893	0	83	0	0	0	81	0	0	0	0	0	73	0	0	0	0	2	5	11	0	0	362	0	0	0	2	0	0	0	0	21	0	0	395	0	0	56	7	0	5	12	0	84	0	0	507	0	516	0	0	31	0	0	8	43	0	448	0	0	0	0	0	0	0	11	0	0	0	0	0	60	50	0	77	12	0	1	19	102	0	33	1180	0	0	4	34	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB468	11/13/2019	34	22508	0	0	0	0	0	0	297	127	0	8	0	0	0	0	0	42	423	0	0	0	52	0	0	0	143	0	0	0	123	95	0	0	0	394	0	0	0	0	11	3880	0	0	0	0	0	0	1826	8	0	0	0	84	880	0	0	0	0	151	106	0	0	0	770	0	411	0	1555	86	0	0	0	0	217	0	95	0	463	0	0	548	0	0	0	0	0	0	164	0	4125	73	0	234	0	4	0	0	0	0	0	0	29	0	73	26	0	0	0	0	194	0	157	0	0	0	518	74	0	0	0	2698	422	3	228	0	32	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
SB469	11/13/2019	32	17925	0	0	0	0	0	0	288	19	0	0	0	0	0	0	0	0	1204	0	0	0	0	0	0	0	335	0	0	0	304	0	0	0	0	596	0	0	0	2	0	1796	0	0	0	3	0	0	2702	0	0	0	0	187	1188	0	0	0	0	152	18	0	0	0	130	0	14	0	891	0	0	0	0	0	98	0	333	0	515	0	0	0	0	0	0	0	0	0	151	0	2535	0	0	582	0	16	0	0	0	0	0	0	0	0	1	11	0	0	0	0	47	0	0	0	0	0	355	0	0	0	0	1840	473	0	346	0	157	0	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB470	11/13/2019	27	15037	0	0	0	0	0	0	174	1016	0	8	3	0	0	0	0	46	363	0	15	0	2	0	0	7	161	0	0	2	445	53	0	0	0	245	0	0	0	95	0	944	0	0	0	10	0	0	1882	0	19	0	0	39	299	0	0	30	0	912	474	0	0	0	361	146	0	0	1479	148	0	0	0	0	0	0	143	0	367	0	0	0	26	328	0	0	0	173	174	0	384	0	0	25	0	38	0	0	24	0	0	0	80	0	39	0	0	0	0	0	183	0	266	287	0	0	119	0	16	0	0	1635	488	0	377	0	81	0	104	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294
SB471	11/13/2019	22	30775	0	0	0	26	0	0	78	954	0	0	70	0	0	0	0	30	64	0	0	0	0	0	0	24	32	0	0	2	298	0	0	0	0	203	0	0	0	13	0	375	2	5	21	27	0	0	11569	0	0	45	2	79	161	0	25	0	0	801	401	0	0	0	124	876	0	0	7948	270	0	0	0	0	11	10	0	0	20	0	0	0	0	2719	0	0	0	122	96	0	160	0	0	60	0	19	0	0	21	0	0	6	32	0	43	0	10	0	0	0	74	0	89	216	0	0	99	0	0	0	0	1296	427	4	342	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232
SB472	11/13/2019	18	8675	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	3	0	0	379	0	0	0	0	0	127	0	0	0	0	70	472	0	0	0	0	83	0	0	3340	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1302	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	38	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355
SB473	11/13/2019	13	23577	0	0	0	89	0	0	157	375	0	22	7	0	0	0	0	6	43	0	0	0	41	0	0	18	2922	0	0	0	198	9	0	0	0	120	0	0	0	0	0	1034	0	0	9	0	0	0	7060	5	0	0	0	32	228	0	8	0	0	919	114	0	0	0	310	422	0	0	2238	186	0	0	0	0	27	98	9	0	271	0	0	0	3	2097	0	0	0	14	30	0	724	0	0	7	0	12	0	0	9	0	0	8	11	0	27	0	0	0	0	0	138	0	11	107	0	0	31	0	2	0	0	2393	338	0	456	0	0	5	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75
SB474	11/13/2019	6	12344	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	53	3	9	0	0	42	0	0	2	201	5	0	43	94	0	0	0	0	26	0	0	0	0	0	925	0	0	436	2	0	0	448	0	0	0	0	13	249	0	0	0	0	225	5	0	0	0	190	0	0	0	134	63	0	0	0	0	0	7	0	0	92	0	6	0	0	130	0	0	0	0	115	0	5858	6	0	47	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	24	207	0	0	0	604	127	0	467	7	0	0	98	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366
SB475	11/13/2019	657	15738	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	25	4	0	469	0	29	0	0	0	863	3	0	136	101	7	0	0	0	65	6	0	0	0	43	4802	2579	0	31	0	0	0	147	0	0	0	0	0	91	0	0	0	0	1	1	0	0	0	952	2	0	0	7	7	0	0	0	16	0	0	361	0	0	791	0	2	6	18	0	79	0	0	540	0	987	0	0	8	0	0	15	9	0	276	0	0	0	0	0	0	0	4	0	0	0	0	0	10	6	0	57	6	0	0	44	127	21	4	1958	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB476	12/5/2019	36	12244	0	0	0	0	0	0	8	182	39	3	15	0	0	0	0	5	58	5	0	0	28	0	0	0	18	0	0	12	100	39	0	0	0	26	0	0	0	0	2	1697	0	3	162	11	0	0	3662	2	0	0	0	10	274	0	0	0	0	193	401	0	0	0	375	0	7	0	561	248	0	0	0	0	15	0	97	0	26	0	0	63	4	0	0	0	0	0	124	0	119	90	0	12	0	8	0	0	2	0	0	0	7	0	0	15	0	0	0	0	218	0	257	698	0	0	26	0	10	0	0	1727	78	0	424	0	30	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
SB477	12/5/2019	27	12022	0	10	0	0	0	0	123	212	0	4	4	0	0	0	0	29	171	0	0	0	16	0	0	32	24	0	0	0	166	0	0	0	0	9	0	5	0	16	0	443	0	0	0	0	0	0	1388	12	5	14	0	43	510	0	0	7	0	1356	131	0	0	0	201	15	20	0	2806	271	0	0	0	0	22	0	122	0	9	0	0	0	27	72	0	0	8	0	72	2	116	0	0	25	0	19	0	0	17	0	0	0	9	11	2	0	0	0	0	0	304	0	164	56	0	0	97	0	71	0	0	1733	101	0	779	3	18	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75
SB478	12/5/2019	18	19014	0	0	0	0	6	0	611	161	4	12	4	0	0	0	0	3	223	0	5	10	19	2	13	16	126	0	0	0	181	12	0	0	0	86	0	0	0	28	0	313	2	0	0	0	0	0	5422	40	4	2	0	110	508	0	14	0	9	873	221	0	2	0	126	125	0	0	5290	278	0	0	0	0	0	19	3	0	145	0	0	0	126	1059	0	0	0	56	111	5	242	0	0	0	0	8	0	0	107	0	4	17	27	0	25	0	0	0	0	0	64	0	136	48	0	0	147	0	0	0	0	679	352	0	369	0	2	0	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383
SB479	12/19/2019	36	11447	0	0	0	0	2	0	52	106	1192	0	12	5	0	0	0	32	248	0	0	0	4	0	0	10	17	0	0	6	119	19	0	0	0	34	0	0	0	23	0	1251	0	9	0	3	0	0	1182	0	0	3	0	33	558	0	0	0	0	171	1614	0	4	0	314	33	0	0	814	151	0	0	0	0	3	3	221	0	149	0	0	67	10	0	0	0	0	0	76	0	303	20	0	8	0	5	0	0	0	0	0	0	0	3	0	6	0	0	0	0	38	0	109	586	0	0	34	0	5	0	0	1064	113	0	311	0	57	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205
SB480	12/19/2019	27	13974	0	13	0	0	0	0	84	36	3	4	0	0	0	0	0	16	316	0	6	0	20	0	0	10	32	0	0	0	230	24	0	0	0	60	0	0	0	26	0	785	0	31	0	0	7	0	2801	4	41	0	0	55	456	0	0	18	0	1149	273	0	13	0	269	94	0	0	1058	396	0	0	0	0	12	13	208	0	146	0	0	0	0	0	0	0	0	57	174	14	169	0	0	27	0	2	0	0	12	0	0	0	8	8	3	0	0	0	0	0	290	0	456	27	0	0	131	0	18	0	0	1718	194	0	854	0	52	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027
SB481	12/19/2019	18	19213	9	12	0	5	6	3	0	54	18	16	16	0	4	0	0	14	649	0	0	6	25	5	8	30	65	0	0	0	329	7	0	0	0	120	0	16	0	10	0	705	0	7	0	7	0	0	4003	0	12	137	0	28	751	0	0	0	7	1425	282	0	0	0	100	0	10	63	1923	315	0	0	0	0	10	9	28	0	238	0	0	0	138	32	0	0	0	4	343	13	516	0	0	36	0	6	0	0	154	0	4	22	14	8	41	0	0	0	0	0	279	0	189	112	0	0	254	0	0	0	0	1601	922	0	503	0	35	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2461
SB482	12/19/2019	13	20683	7	0	0	0	0	1	0	22	47	22	9	0	0	0	0	19	261	4	0	0	10	0	0	3	69	0	0	55	212	0	0	0	0	68	0	0	0	36	4	3058	0	5	35	0	0	0	3025	0	0	8	0	18	396	0	0	0	0	844	236	0	0	0	593	189	10	0	2347	385	0	0	0	0	7	0	0	0	108	0	0	0	23	299	0	0	0	43	157	0	680	0	0	11	0	0	0	0	18	0	8	2	1	0	6	0	0	0	0	0	367	0	55	5	0	0	32	13	0	0	0	3449	897	0	273	6	2	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047
SB483	12/19/2019	6	17024	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	323	19	0	20	0	58	0	0	19	2047	0	0	631	366	0	0	0	0	80	0	0	0	34	0	4740	25	0	218	1	0	2	1175	0	0	4	0	0	72	0	0	0	0	25	2	0	0	0	952	0	0	0	152	262	0	0	0	0	0	9	207	0	6	2	27	0	5	0	0	53	0	0	555	0	1465	5	54	22	0	23	0	0	0	2	0	0	24	0	10	0	0	29	0	0	217	0	15	3	29	0	40	0	0	0	0	751	73	0	138	1	26	3	278	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708
